,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
59,0.353635425,0.355770713,0.354305387,0.355846202,0.352086057,0.354625997,0.357258921,0.357851309,0.358423735,0.359405682,0.36008104,0.359335485,0.361714962,0.36209914,0.364431763,0.36622008,0.365879149,0.367900434,0.369683571,0.371896834,0.371452308,0.368686152,0.36949581,0.367807612,0.370170872,0.369436642,0.37148493,0.372264027,0.372845033,0.373163876,0.373444454,0.369333279,0.370594723,0.372873031,0.374952008,0.375824874,0.378053934,0.380141725,0.378825471,0.377183454,0.379318657,0.375727746,0.376396318,0.378568445,0.378296919,0.380179554,0.380500311,0.378372076,0.380181767,0.381832312,0.383686515,0.385808734,0.365625538,0.366428646,0.366143288,0.368210612,0.369762918,0.366960926,0.369030152,0.370043641,0.365831935,0.366559528,0.363431083,0.363203428,0.364941912,0.363475745,0.365530192,0.363070114,0.36511005,0.360741584,0.362552325,0.364563278,0.366236912,0.36493062,0.364800164,0.366505368,0.367693667,0.369548186,0.370645212,0.372396157,0.37262455,0.374036683,0.375889961,0.377692546,0.376947584,0.376116953,0.376827733,0.377521846,0.377299877,0.377320953,0.379184745,0.380853168,0.380340762,0.382203551,0.382117146,0.380348526,0.381306521,0.38304129,0.382708871,0.376290764,0.359560538
60,0.353031324,0.355178073,0.353709111,0.355258793,0.351485538,0.354038402,0.356684525,0.357281675,0.357858744,0.358846954,0.359527287,0.358780963,0.361172176,0.361560047,0.363904065,0.365701536,0.365361304,0.367392547,0.369184633,0.37140845,0.370964093,0.368189142,0.369003826,0.367311045,0.36968522,0.368950045,0.371007935,0.371791771,0.372376738,0.372698529,0.37298189,0.368857151,0.370125031,0.372413479,0.374501789,0.375379502,0.377618322,0.379715289,0.378395811,0.376749417,0.378893862,0.375291603,0.375964121,0.378145516,0.377874527,0.379765306,0.380088652,0.377954393,0.379771872,0.381429596,0.383291637,0.385422565,0.365171103,0.365978533,0.365693739,0.367769653,0.369328739,0.36651872,0.368596431,0.369614793,0.365390393,0.366121895,0.362984481,0.362757553,0.36450327,0.363033712,0.365096372,0.36262965,0.364677692,0.360296405,0.36211447,0.364133348,0.365813768,0.364504636,0.364375128,0.366087137,0.367280552,0.369142271,0.370244053,0.372001787,0.372232138,0.373649928,0.375510206,0.377319589,0.376573472,0.375741427,0.376455561,0.377152954,0.376931436,0.376953703,0.378824297,0.380498887,0.379986002,0.38185549,0.381769874,0.379996985,0.380958901,0.382699886,0.382367493,0.375931355,0.359152695
61,0.351060362,0.353224413,0.351757479,0.35332175,0.349540876,0.352112324,0.354777263,0.355384677,0.355971844,0.356971742,0.357662421,0.356920607,0.359328895,0.35972569,0.362086356,0.363898173,0.363563724,0.365610041,0.367416145,0.369655556,0.369216292,0.366437359,0.367261952,0.36556936,0.367959305,0.367227911,0.369300173,0.370093448,0.37068703,0.371016384,0.371307106,0.367173226,0.368452079,0.370755199,0.372857334,0.373744319,0.37599733,0.378107866,0.376789436,0.375142897,0.377300882,0.373691396,0.37437206,0.376566931,0.376300596,0.378203661,0.378533668,0.376397369,0.378226689,0.379895612,0.381769485,0.383913098,0.363596785,0.364412427,0.364132036,0.366220408,0.367790103,0.364975759,0.367065744,0.368092717,0.363859219,0.364598314,0.361455502,0.361232915,0.362989497,0.361520085,0.363594547,0.361124651,0.363184343,0.358793618,0.360622501,0.362652777,0.364343427,0.363034815,0.362909616,0.36463181,0.365833687,0.367705943,0.368815783,0.370583599,0.37081915,0.372245842,0.374116354,0.375935747,0.375191616,0.374361279,0.375081896,0.375785682,0.375567689,0.375594208,0.377474679,0.379158489,0.37864812,0.380527328,0.380445465,0.378671225,0.379640011,0.381390158,0.381060682,0.374609278,0.357784753
62,0.348538673,0.350722495,0.349259909,0.350841175,0.347054883,0.349647317,0.352333454,0.352953424,0.353552962,0.354566813,0.355270077,0.354534945,0.356962563,0.357370456,0.359749985,0.361578328,0.361251758,0.363315301,0.36513755,0.36739468,0.36696253,0.364181555,0.365018087,0.363327624,0.365735383,0.365009707,0.367098345,0.367903008,0.368507136,0.368845958,0.369145933,0.365004664,0.366296381,0.368616076,0.37073392,0.371632014,0.373901074,0.376027019,0.374711371,0.373066401,0.375239729,0.371624653,0.3723152,0.37452531,0.374265315,0.376182396,0.376520741,0.374384006,0.376226856,0.377908652,0.379796025,0.381953983,0.361573929,0.362399394,0.362124977,0.364227423,0.365809318,0.36299213,0.36509597,0.366133102,0.361891922,0.362640129,0.359493343,0.359276573,0.361045531,0.359577696,0.361665459,0.359193778,0.361266597,0.356867764,0.358708917,0.36075204,0.36245435,0.361147616,0.361028102,0.362761883,0.363973606,0.365857786,0.366977046,0.368756311,0.368998391,0.370435327,0.372317414,0.37414815,0.37340728,0.372579915,0.373308302,0.374019758,0.373806543,0.373838562,0.375730187,0.377424481,0.376917843,0.378808021,0.378731121,0.3769567,0.377933568,0.379694095,0.379368711,0.3729031,0.356033579
63,0.348718713,0.350911025,0.349441473,0.35102862,0.347225701,0.349828225,0.352524757,0.353146499,0.353747709,0.354764918,0.355470243,0.35473131,0.357167961,0.35757667,0.359964927,0.361799725,0.361470971,0.363541833,0.365370389,0.367635488,0.3672007,0.364407931,0.365246837,0.363548935,0.365965136,0.365235786,0.36733156,0.368138404,0.368743934,0.369083143,0.369383354,0.365225624,0.366521351,0.368848863,0.370973714,0.371874246,0.374150785,0.376283628,0.374962221,0.373310332,0.375490676,0.371861593,0.372553777,0.374770979,0.374509172,0.376432229,0.376770888,0.37462569,0.376474197,0.378161044,0.380054154,0.382218754,0.361766768,0.362594429,0.362318388,0.364427416,0.366014061,0.363186523,0.36529688,0.366336857,0.362080608,0.362830707,0.359672683,0.359454584,0.361228863,0.359755524,0.361849633,0.359369158,0.361448238,0.357034338,0.358880981,0.360930218,0.362637493,0.361325923,0.361205444,0.362944247,0.364159279,0.366048903,0.367171128,0.368955442,0.369197658,0.370638511,0.372525894,0.374361731,0.37361787,0.372787261,0.373517271,0.374230287,0.37401576,0.374047232,0.375944036,0.377642872,0.377134016,0.379029298,0.378951491,0.377171025,0.378150197,0.379915374,0.379588349,0.373102722,0.356182249
64,0.346533614,0.348744554,0.347277955,0.348880928,0.345071054,0.347693483,0.350410145,0.351043241,0.351655627,0.352685631,0.353402369,0.352668859,0.355123799,0.355542439,0.357948529,0.359798793,0.359476728,0.361563786,0.363407447,0.365689258,0.36526042,0.362464308,0.363314084,0.361617095,0.364050149,0.363325377,0.365436559,0.366253755,0.36686879,0.367216418,0.367524838,0.363358432,0.364666049,0.367009227,0.369148871,0.370059534,0.372351226,0.37449858,0.373178877,0.37152747,0.373722279,0.370086429,0.370787553,0.373019136,0.372762688,0.374698897,0.375044957,0.372898266,0.374759455,0.376458321,0.378364092,0.380542218,0.360024583,0.360861198,0.360590217,0.362712523,0.364310552,0.361479152,0.363602583,0.364651891,0.360386897,0.361145279,0.357982281,0.357769139,0.359555028,0.35808236,0.360189026,0.357705827,0.3597973,0.355374281,0.357232459,0.35929382,0.361012022,0.359701474,0.359585878,0.361335549,0.362559691,0.364460534,0.365591447,0.367386508,0.367634492,0.369084882,0.370983154,0.37282965,0.372088267,0.371259849,0.371996914,0.372716887,0.372506394,0.372542636,0.374449938,0.376158598,0.375652735,0.377558343,0.377484783,0.375703364,0.37668995,0.378464872,0.37814123,0.371640473,0.354673717
65,0.344583382,0.346812105,0.345347488,0.346965433,0.343147566,0.345789095,0.348525092,0.34916868,0.349791386,0.350833349,0.351560659,0.350831692,0.353304151,0.353731889,0.35615505,0.358020007,0.357703792,0.35980629,0.361664299,0.363962082,0.363538376,0.360738035,0.361597912,0.359900999,0.362350197,0.361629205,0.363755088,0.364581894,0.36520569,0.365560993,0.36587688,0.361700934,0.363019741,0.365377917,0.367531684,0.36845178,0.370757968,0.372919175,0.371600431,0.369948756,0.372157387,0.368513979,0.36922337,0.371468706,0.37121693,0.373165664,0.373518459,0.371369554,0.373242806,0.374953075,0.376870899,0.379061952,0.358477519,0.359322469,0.359055905,0.361190907,0.362799731,0.359963777,0.362099713,0.363157762,0.358883311,0.359649387,0.356480737,0.356271948,0.358068891,0.356596268,0.35871495,0.356228387,0.358331717,0.353898905,0.355768085,0.357841044,0.359569643,0.358259525,0.35814825,0.359908269,0.361140991,0.363052543,0.364191619,0.365996921,0.366250137,0.367709554,0.369618219,0.371474877,0.370735429,0.369908661,0.370652272,0.371378697,0.371171717,0.371212217,0.373129543,0.374847551,0.374344165,0.376259633,0.37618982,0.374406917,0.375400443,0.377184651,0.3768639,0.370347409,0.353333585
66,0.345944538,0.348176984,0.346700276,0.348319349,0.344479568,0.347126622,0.349868495,0.350509155,0.35112887,0.352169608,0.352894401,0.352156945,0.354634106,0.355058162,0.357485782,0.359352901,0.359030037,0.361135652,0.362995776,0.365297408,0.364866722,0.362050062,0.36290816,0.361199453,0.363653147,0.362924279,0.365053382,0.365878368,0.366499577,0.366851284,0.367163452,0.362966736,0.364285743,0.36664804,0.368805129,0.369723902,0.372033948,0.374198447,0.372870081,0.371207625,0.373419748,0.36975837,0.370465809,0.372714792,0.372457588,0.374408879,0.374758471,0.372597419,0.374472976,0.376184954,0.37810521,0.380299644,0.359638373,0.360482214,0.360210663,0.362349081,0.363959469,0.361109689,0.363249039,0.364306774,0.36001375,0.360778582,0.357595314,0.357382039,0.359181302,0.357699975,0.359822063,0.357323482,0.359430172,0.354978984,0.356850777,0.358927004,0.360657717,0.359339736,0.359224567,0.360986814,0.362220036,0.364134282,0.365273544,0.367081171,0.367331723,0.368792348,0.370703643,0.372562749,0.371817519,0.370984728,0.371727294,0.372452627,0.372241644,0.372278937,0.374198904,0.375918921,0.375410675,0.377328754,0.377255448,0.375463834,0.376457167,0.378243586,0.377918653,0.371379289,0.354311111
67,0.343619205,0.345871296,0.344398145,0.346033976,0.34218758,0.344855563,0.347618588,0.348271393,0.348903063,0.349957412,0.350694392,0.349962979,0.352459363,0.352894069,0.355340431,0.357223862,0.35690831,0.359030971,0.360907017,0.363226211,0.362802061,0.359982417,0.360852079,0.35914474,0.361616114,0.360892356,0.36303765,0.363873646,0.364504994,0.364865725,0.365186696,0.360981507,0.362313078,0.364691796,0.366864407,0.367793929,0.370119856,0.372299573,0.370973328,0.36931174,0.371539021,0.367871097,0.36858804,0.370852084,0.370600719,0.372565807,0.372923315,0.370761091,0.372649952,0.374374555,0.376308087,0.378516676,0.357788697,0.358642022,0.358375975,0.360528285,0.362150629,0.359297235,0.361450259,0.362517844,0.358216214,0.358989822,0.355801794,0.355593894,0.357405318,0.355924987,0.358060196,0.355559142,0.357678779,0.353218592,0.355102452,0.357191343,0.358933496,0.357616852,0.357506954,0.359280573,0.36052337,0.362449339,0.363597741,0.365416605,0.365673315,0.367143936,0.369066604,0.370936845,0.37019441,0.369364121,0.370114142,0.370846828,0.370640218,0.370682631,0.372613553,0.374343835,0.373838892,0.375767742,0.375699013,0.373906678,0.374907811,0.3767044,0.376383158,0.36982863,0.352713571
68,0.344761397,0.347018293,0.345533848,0.347171826,0.34330413,0.345978714,0.348748688,0.349399479,0.350029063,0.351083112,0.351818472,0.351079361,0.353581447,0.354013325,0.356465126,0.358351653,0.358030234,0.360156946,0.362036017,0.364359991,0.363929609,0.361094239,0.36196294,0.360244462,0.362721236,0.361990306,0.364139691,0.364974652,0.36560418,0.365962059,0.366280049,0.362054559,0.363387116,0.365770795,0.367947548,0.368876491,0.371207092,0.373390901,0.372055635,0.370383847,0.372615407,0.368929976,0.369645662,0.371914125,0.371657966,0.373626355,0.373981316,0.371807466,0.373699358,0.375426381,0.377363063,0.379575756,0.358770518,0.35962339,0.35935295,0.361509384,0.36313397,0.360267208,0.362424339,0.363492248,0.359172425,0.359945405,0.356743187,0.356531364,0.358345761,0.356857224,0.358996497,0.35648387,0.358607517,0.354129306,0.35601641,0.358109205,0.359854087,0.358530059,0.358416796,0.360193246,0.361437123,0.363366389,0.364515542,0.366337322,0.36659189,0.368064287,0.369990167,0.371863432,0.371115682,0.370279832,0.371029329,0.371761439,0.371551303,0.371590994,0.373525111,0.375257943,0.374748593,0.376680599,0.37660884,0.374808191,0.375809629,0.377608954,0.377283975,0.370706787,0.353537203
69,0.350677087,0.352918076,0.351401665,0.35302141,0.349112009,0.351773204,0.354530307,0.355159357,0.355767295,0.356801662,0.357516172,0.356750241,0.359239178,0.359649462,0.362088158,0.363959372,0.363613752,0.365726413,0.367590543,0.36990149,0.369447125,0.366578343,0.367428656,0.36568167,0.368146742,0.367391574,0.369528207,0.370345381,0.37095646,0.371294981,0.371593608,0.367331429,0.368648875,0.371021568,0.373186633,0.37409925,0.376418937,0.378591362,0.377231618,0.375534278,0.377754987,0.374036871,0.374736353,0.376994441,0.376718734,0.378675838,0.379013728,0.376813768,0.378694417,0.380409684,0.382335446,0.384538283,0.363641345,0.364479968,0.364191412,0.366338403,0.367951745,0.365058113,0.367206068,0.368261081,0.36390981,0.36466912,0.361439665,0.361211033,0.363015651,0.361506166,0.363636932,0.361100139,0.363215393,0.358706692,0.360584799,0.362669341,0.36440487,0.36306139,0.362932798,0.364700237,0.365933414,0.367854292,0.368992569,0.370805728,0.37104666,0.372509435,0.374427215,0.376292263,0.375527975,0.374675411,0.375413332,0.376133886,0.375909294,0.375935405,0.377861967,0.379586662,0.379062239,0.380986849,0.380901536,0.37908208,0.380073449,0.381865214,0.381526226,0.374916051,0.357681486
70,0.35143159,0.35367907,0.352152758,0.353776263,0.349846758,0.35251622,0.35528193,0.355910459,0.35651779,0.357553355,0.358267709,0.357495428,0.359991631,0.360400495,0.362846166,0.36472196,0.364371799,0.366489988,0.368358592,0.370675786,0.370216466,0.367333074,0.368183769,0.366426814,0.368898712,0.368137587,0.370279694,0.371097126,0.371707655,0.372044571,0.37234145,0.368059928,0.369379638,0.371758622,0.373929138,0.374842401,0.37716806,0.379345856,0.377978163,0.376271671,0.378497915,0.374763215,0.375462598,0.377726337,0.377446927,0.379408532,0.379744981,0.377534362,0.379419214,0.381138057,0.383068126,0.385276233,0.364302027,0.365141284,0.364849359,0.367001611,0.368618299,0.365712175,0.367865354,0.368921746,0.364553072,0.365312783,0.362069972,0.361838389,0.363647038,0.362130247,0.364266138,0.361718613,0.363838924,0.359312942,0.361195317,0.363284789,0.365024052,0.363674051,0.363543005,0.365314263,0.366549477,0.368474632,0.369614602,0.371431642,0.371671323,0.373136811,0.375058753,0.376927768,0.376158992,0.375301689,0.376039966,0.376760818,0.376533531,0.376557755,0.378488418,0.380216556,0.379688526,0.38161718,0.381529645,0.379702611,0.380695125,0.382490491,0.382148544,0.375516251,0.358227312
71,0.354975405,0.357217199,0.355668771,0.357284048,0.353322347,0.355988334,0.358751013,0.359367402,0.359962608,0.360987964,0.36169084,0.360900931,0.36339333,0.363789723,0.366231479,0.368101036,0.367735528,0.369848612,0.371711134,0.37402412,0.373549384,0.370640926,0.371481753,0.369704579,0.372173265,0.371396126,0.373533821,0.374341659,0.374941859,0.375267457,0.375552951,0.371242386,0.372554904,0.374930826,0.377097504,0.37800216,0.380324647,0.382498736,0.381113984,0.379389288,0.381612193,0.377851937,0.378542437,0.380803155,0.380511359,0.38246891,0.382795381,0.380565562,0.382446245,0.384160348,0.386086474,0.388291666,0.367231476,0.368063268,0.367759906,0.369909469,0.371521594,0.368595015,0.370745633,0.371795648,0.367401739,0.368154197,0.364890333,0.364648226,0.366453435,0.364921838,0.367055491,0.364489813,0.366607918,0.362057291,0.363936763,0.366024048,0.367759966,0.366396345,0.36625582,0.36802396,0.369254308,0.371176899,0.372311746,0.374125909,0.374357595,0.37581912,0.377738601,0.379605,0.378825144,0.377956548,0.378688702,0.379403414,0.379167016,0.379182983,0.381111455,0.382836779,0.38229888,0.384225404,0.38412947,0.382288689,0.383276269,0.385069209,0.384718276,0.378057756,0.360708174
